1;09;2017;3095;191;;;;;1,00;43,87;;
1;09;2017;3072;191;;;;;1,00;19,49;;
1;09;2017;2682;191;;;;;1,00;33,16;;
1;09;2017;2474;191;;;;;1,00;25,06;;
1;09;2017;2429;191;;;;;1,00;65,05;;
1;09;2017;2288;191;;;;;1,00;71,03;;
1;09;2017;3087;191;;;;;1,00;15,91;;
1;09;2017;3166;191;;;;;1,00;33,01;;
1;09;2017;2796;191;;;;;1,00;37,78;;
1;09;2017;3173;191;;;;;1,00;13,62;;
1;09;2017;3077;191;;;;;1,00;23,26;;
1;09;2017;3152;191;;;;;1,00;7,90;;
1;09;2017;2685;191;;;;;1,00;67,70;;
1;09;2017;3189;191;;;;;1,00;45,00;;
1;09;2017;3085;191;;;;;1,00;2,80;;
1;09;2017;2588;191;;;;;1,00;9,91;;
1;09;2017;2855;191;;;;;1,00;43,63;;
1;09;2017;2801;191;;;;;1,00;88,66;;
1;09;2017;3160;191;;;;;1,00;44,58;;
1;09;2017;2341;191;;;;;1,00;10,97;;
1;09;2017;2662;191;;;;;1,00;52,71;;
1;09;2017;2672;191;;;;;1,00;98,32;;
1;09;2017;3096;191;;;;;1,00;27,70;;
1;09;2017;3184;191;;;;;1,00;67,87;;
1;09;2017;2459;191;;;;;1,00;54,34;;
1;09;2017;3174;191;;;;;1,00;8,57;;
1;09;2017;2806;191;;;;;1,00;25,38;;
1;09;2017;3137;191;;;;;1,00;7,95;;
1;09;2017;3187;191;;;;;1,00;42,34;;
1;09;2017;3182;191;;;;;1,00;7,35;;
1;09;2017;3171;191;;;;;1,00;8,09;;
1;09;2017;3097;191;;;;;1,00;42,11;;
1;09;2017;3165;191;;;;;1,00;29,57;;
1;09;2017;2432;191;;;;;1,00;25,16;;
1;09;2017;3120;191;;;;;1,00;23,64;;
1;09;2017;3159;191;;;;;1,00;35,01;;
1;09;2017;3179;191;;;;;1,00;13,76;;
1;09;2017;3177;191;;;;;1,00;26,00;;
1;09;2017;3161;191;;;;;1,00;73,60;;
1;09;2017;3163;191;;;;;1,00;0,74;;
1;09;2017;3162;191;;;;;1,00;27,79;;
1;09;2017;2377;191;;;;;1,00;34,65;;
1;09;2017;3003;191;;;;;1,00;62,98;;
1;09;2017;2875;191;;;;;1,00;90,38;;
1;09;2017;2217;191;;;;;1,00;44,84;;
1;09;2017;3059;191;;;;;1,00;33,48;;
1;09;2017;2851;191;;;;;1,00;15,60;;
1;09;2017;2756;191;;;;;1,00;18,76;;
1;09;2017;2298;191;;;;;1,00;22,15;;
1;09;2017;2268;191;;;;;1,00;39,28;;
1;09;2017;2253;191;;;;;1,00;72,85;;
1;09;2017;2365;191;;;;;1,00;77,07;;
1;09;2017;2239;191;;;;;1,00;19,54;;
1;09;2017;2478;191;;;;;1,00;8,20;;
1;09;2017;2490;191;;;;;1,00;0,95;;
1;09;2017;3150;191;;;;;1,00;30,41;;
1;09;2017;2511;191;;;;;1,00;50,88;;
1;09;2017;2867;191;;;;;1,00;9,65;;
1;09;2017;3049;191;;;;;1,00;64,39;;
1;09;2017;3135;191;;;;;1,00;12,76;;
1;09;2017;3083;191;;;;;1,00;42,69;;
1;09;2017;2542;191;;;;;1,00;40,52;;
1;09;2017;2086;191;;;;;1,00;23,72;;
1;09;2017;3001;191;;;;;1,00;29,21;;
1;09;2017;3044;191;;;;;1,00;19,38;;
1;09;2017;3168;191;;;;;1,00;7,07;;
1;09;2017;3069;191;;;;;1,00;11,97;;
1;09;2017;2878;191;;;;;1,00;3,86;;
1;09;2017;2308;191;;;;;1,00;21,76;;
1;09;2017;2305;191;;;;;1,00;6,46;;
1;09;2017;3178;191;;;;;1,00;2,15;;
1;09;2017;3143;191;;;;;1,00;27,16;;
1;09;2017;2248;191;;;;;1,00;36,70;;
1;09;2017;3019;191;;;;;1,00;84,32;;
1;09;2017;3062;191;;;;;1,00;85,99;;
1;09;2017;2473;191;;;;;1,00;49,33;;
1;09;2017;2216;191;;;;;1,00;6,67;;
1;09;2017;3020;191;;;;;1,00;53,98;;
1;09;2017;3155;191;;;;;1,00;25,45;;
1;09;2017;2626;191;;;;;1,00;51,30;;
1;09;2017;3149;191;;;;;1,00;17,79;;
